Word,Frequency
well_informed,0.000121887046
grammatical,0.000121887046
economically,0.00012225969
status,0.00012386635
detected,0.0001246899
relates,0.0001251155
conceptual,0.00012513582
none,0.00012765639
promoting,0.00012766858
confronted,0.0001283905
recovery,0.00012854883
pharmacological,0.0001287671
terminate,0.00012895357
relevance,0.00012969624
viewed,0.00012969626
exhaust,0.00013017151
hazard,0.00013017151
immediate,0.00013017151
malfunction,0.00013017151
driven,0.00013017151
strictly,0.00013017151
recirculation,0.00013017151
minor,0.00013058457
substantially,0.00013156219
realised,0.00013169694
play,0.00013169917
acknowledged,0.00013300224
ongoing,0.00013313115
microbiological,0.00013356793
prof,0.00013431293
contribute,0.00013433277
distinction,0.00013450487
tantamount,0.0001346829
preceding,0.00013471964
autonomous,0.0001348316
contribution,0.00013510282
settled,0.00013564074
pyramid,0.00013614539
promotional,0.00013614539
reserve,0.00013695254
enjuiciamiento,0.00013698466
accurate,0.0001370359
reveal,0.00013733843
systematic,0.00013756265
collectively,0.00013756266
freedom,0.00013790172
extrajudicial,0.00013864049
justify,0.00013891986
reality,0.000139169
authorization,0.00013985789
pharmaceutical,0.00013985875
called,0.00014011448
layout,0.00014017652
entire,0.00014064863
pain,0.00014077334
identification,0.00014078044
accepted,0.00014080043
aforementioned,0.00014099645
summary,0.0001409976
attached,0.00014113978
intelligibility,0.00014195038
moreover,0.0001419969
forward,0.0001423812
verifiable,0.00014244858
alteration,0.00014271645
joint,0.00014302315
taste,0.00014319105
comparability,0.00014352606
recourse,0.00014363282
automatic,0.00014389606
passive,0.00014389606
materialisation,0.00014446213
proceeds,0.00014446213
remunerate,0.00014452993
varying,0.0001448694
primarily,0.00014502522
brings,0.00014525643
five,0.00014543714
harmful,0.00014578771
contravene,0.00014588231
duty,0.00014607598
example,0.00014615194
described,0.00014637064
shorter,0.0001465134
evoke,0.00014677536
coming,0.00014748031
levy,0.00014748046
preserve,0.00014748052
indicates,0.0001480841
submission,0.00014824866
pesticide,0.00014836919
adapted,0.0001485944
withdraws,0.00014869358
similarity,0.00014875033
appointed,0.00014881225
undermine,0.00014900557
young,0.00014903746
front,0.00014925296
restoring,0.0001492663
accuracy,0.00014940178
supplying,0.0001497617
introducing,0.0001497936
calling,0.00015050436
earlier,0.00015063384
transferred,0.00015108928
therein,0.00015145687
characterised,0.00015145687
exclude,0.00015174982
trace,0.00015181208
lacking,0.00015195171
phonetic,0.00015200205
mail,0.00015211635
being,0.00015218447
assigning,0.00015232153
scale,0.00015268299
safeguard,0.00015272111
exporting,0.00015272353
various,0.00015278754
remainder,0.00015318787
relative,0.00015326956
sample,0.00015330416
test,0.00015351649
safe,0.00015358554
voice,0.00015411958
audio,0.0001542307
musical,0.00015423071
stemming,0.00015423071
cinematographic,0.00015423071
filtering,0.00015423071
journal,0.00015446509
certification,0.00015464977
investigation,0.00015464993
effectively,0.00015510558
enters,0.00015565087
authorising,0.00015580273
verifiability,0.00015582274
royal,0.00015609957
partial,0.00015674272
declaratory,0.00015691563
entirely,0.0001570527
formally,0.00015706182
logo,0.00015750293
normal,0.0001579278
repair,0.00015792783
temperature,0.00015792783
allowed,0.0001580742
stated,0.00015822593
harmonised,0.00015834348
refusing,0.00015870479
post,0.00015883894
unilateral,0.00015884428
attending,0.00015884431
affect_validity,0.0001589354
hinder,0.00015901952
purchasing,0.00015925747
arose,0.00015936916
report,0.00015951638
passing,0.0001599189
temporarily,0.00015994634
restricted,0.00016000579
inherently,0.0001601236
welfare,0.00016027533
integral,0.0001603343
twofold,0.00016033446
jeopardising,0.00016034806
acquiring,0.00016035681
usefully,0.00016043393
barring,0.00016058196
characterising,0.00016064748
aim,0.00016122345
publicly,0.00016131054
regulatory_framework,0.00016134186
acquire,0.0001615329
decline,0.00016161069
proximity,0.00016189257
cumulative,0.00016278158
formation,0.00016323448
dissuasive,0.00016348783
requested,0.00016350173
rescission,0.00016404186
strength,0.00016428712
penalised,0.00016467944
expect,0.0001647897
weight,0.0001656054
respective,0.00016612612
initiated,0.00016642177
employee,0.0001667289
rely,0.00016673142
examined,0.00016697972
register,0.00016713784
obstacle,0.00016725907
away_business,0.0001674498
resulted,0.0001675437
triggered,0.0001675942
urgency,0.00016788891
mutual,0.00016789364
central,0.00016793421
inherent,0.00016807372
length,0.0001681294
road,0.00016821787
proportion,0.00016837558
permissible,0.00016837651
acted,0.00016851872
giudice,0.00016874028
admissibility,0.00016952952
death,0.00016959713
employed,0.00016961971
show,0.00016964409
revealed,0.0001697011
tribunale,0.00017048839
better,0.00017049383
several,0.00017057253
2a,0.00017062355
re,0.00017082915
judicata,0.00017083896
pure,0.00017089567
adjust,0.00017110269
attempt,0.00017110338
reproduce,0.00017114953
continuation,0.00017159943
obtaining,0.00017164991
compound,0.00017166816
agree,0.0001718128
posse,0.00017184675
formulation,0.00017216752
composition,0.00017235086
deleted,0.0001724541
choose,0.00017251886
referencing,0.00017285015
specifying,0.0001728597
preamble,0.00017299489
enjoy,0.00017299569
prudent,0.00017307837
remains,0.00017335708
directed,0.00017367954
invested,0.00017385607
independently,0.0001739598
published,0.00017399674
fourth,0.00017424814
others,0.00017442997
occur,0.00017444222
derives,0.00017512149
proving,0.00017528389
stipulates,0.00017577651
cross,0.00017592567
border,0.00017592567
dry,0.00017617556
role,0.00017630642
paying,0.00017643547
amtsgericht,0.00017650047
conversion,0.00017715326
variety,0.00017722038
differential,0.00017727408
reply,0.00017729246
gap,0.00017745307
hygiene,0.00017831541
six,0.00017833259
industrial,0.0001784467
acquisition,0.00017937573
doorstep,0.00017939485
honey,0.0001796677
para,0.00017978213
los,0.00017978811
decreto,0.00017979614
development,0.00017984104
materially,0.00017996524
soon,0.00018026904
entrusted,0.00018030504
automatically,0.0001803435
possibly,0.00018046668
creates,0.000181154
freely,0.00018126448
defined,0.0001813064
share,0.00018164786
surface,0.0001816835
rejecting,0.00018178555
starting,0.00018195236
disproportionately,0.00018204801
hungarian,0.00018234385
identifying,0.00018240271
resource,0.00018240961
additive,0.00018255418
guaranteeing,0.00018261379
evident,0.00018267013
authorise,0.00018288971
specify,0.00018302139
maintain,0.00018307052
maintenance,0.00018340908
therewith,0.00018350825
short,0.00018363573
educational,0.00018366548
minimis,0.00018375154
rechtbank,0.00018384797
disregarded,0.00018407796
fulfil_obligation,0.00018414957
dutch,0.00018420383
despite,0.00018420989
conflict,0.00018455225
committed,0.00018458274
fine,0.00018503459
connect,0.00018506327
accident,0.00018568404
driving,0.00018568404
engine,0.00018568404
comprising,0.00018574885
installation,0.00018583279
enforced,0.00018609148
repay,0.0001861607
carriage,0.00018681852
release,0.00018691535
presumed,0.00018708433
aside,0.00018742579
trading,0.00018755674
incorporation,0.00018756816
streaming,0.00018827245
occupied,0.00018833578
exceptional,0.00018946399
substituted,0.00018976927
define,0.00019021395
passed,0.00019044698
specialist,0.00019060202
preservative,0.00019080457
indeed,0.00019080995
chemical,0.0001911899
gas,0.00019154737
allegedly,0.00019165323
invited,0.0001921042
blocking,0.00019227687
el,0.00019273623
transfer,0.00019298455
demonstrate,0.00019317969
construed,0.00019332688
file,0.00019343736
us,0.00019348737
wien,0.00019436407
complies,0.00019476652
borrowed,0.00019490889
harm,0.00019498052
disapply,0.0001955047
constituent,0.00019552807
served,0.0001956836
terrestrial,0.0001961162
proposed,0.00019681003
minister,0.00019695611
defence,0.00019708596
research,0.00019761415
said,0.00019789355
oppose,0.00019806462
keyword,0.00019815653
cosmetic,0.00019850832
prepared,0.00019885585
declining,0.00019889153
section,0.00019892665
indirectly,0.00019913175
throughout,0.0001993346
enjoys,0.00019986692
contracted,0.00019986855
intervening,0.00020008002
null,0.00020012258
deceive,0.00020016638
prejudice,0.00020059325
competitive,0.00020088065
policy,0.00020110437
characterises,0.00020121355
transparently,0.00020121355
among,0.00020129318
practically,0.00020146443
disproportionate,0.00020163775
slovakia,0.00020170156
arises,0.00020199044
became,0.00020207388
telekommunikationsgesetz,0.00020218322
greater,0.0002024342
took,0.00020262011
prescribes,0.00020266815
whilst,0.00020304944
restrict,0.00020312601
believe,0.00020327844
block,0.00020353703
designates,0.00020386175
substantial,0.00020403552
resolution,0.00020420454
vegetable,0.00020435879
cassation,0.00020436711
fitted,0.00020449678
imply,0.0002045453
chapter,0.00020459612
readily,0.00020522506
claimed,0.00020545415
diet,0.0002056926
stato,0.00020587989
consiglio,0.0002058799
maize,0.00020608924
adventitious,0.0002062284
contamination,0.0002062284
substitute,0.00020625752
originate,0.00020627688
international,0.0002062877
legitimate,0.0002063197
management,0.0002064411
dwelling,0.00020655621
explanation,0.00020660934
physical,0.00020672877
recital,0.0002068359
traditionally,0.00020699226
implemented,0.00020719088
imitation,0.00020744339
notified,0.00020763381
salt,0.00020785656
belonging,0.00020815284
parma,0.00020830016
always,0.00020832628
current,0.00020848989
exhaustive,0.00020907544
predating,0.00020949724
creating,0.0002095238
wale,0.00020952444
england,0.00020952444
complying,0.00020987158
efficiency,0.00020997468
accelerated,0.00021003098
originating,0.00021010535
motor,0.00021018441
seq,0.00021020368
special,0.00021033113
true,0.00021085658
fraud,0.00021090651
sim,0.00021099662
released,0.00021114014
local,0.00021148432
small,0.00021214248
submit,0.00021233766
britain,0.00021249457
great,0.00021249457
partner,0.00021262252
introduced,0.00021301651
purchased,0.00021304062
emission,0.00021344022
transitional,0.00021366299
upper,0.00021375707
cocoa,0.00021402063
chocolate,0.00021402063
assigned,0.00021412781
exposure,0.00021426645
deciding,0.00021481676
consider,0.00021487856
omitted,0.00021491543
overall,0.00021565553
future,0.00021567289
nevertheless,0.00021590169
collective,0.00021596545
fat,0.00021604981
politierechter,0.00021607595
economische,0.00021607595
injury,0.00021616876
lie,0.00021628816
financed,0.0002170482
ninth,0.00021705458
guarantor,0.000217091
instituted,0.00021726913
unable,0.00021766422
except,0.00021774843
exemption,0.00021777458
deemed,0.0002179612
domiciled,0.00021800243
designed,0.00021827273
advice,0.00021829121
repaid,0.00021853366
declaring,0.00021857259
unjust,0.00021984777
alcoholic,0.00021987027
gerechtshof,0.00021997848
fluctuation,0.00022022532
closed,0.0002209151
attributable,0.00022122331
shown,0.00022142149
outcome,0.00022144335
mixture,0.00022145396
30th,0.00022145396
reprotoxic,0.00022145396
line,0.00022181738
depending,0.00022195771
peer,0.00022208517
firstly,0.00022216365
unit,0.00022227557
occurred,0.00022256454
raised,0.00022260567
originally,0.00022308806
pursue,0.00022314352
declare,0.0002234468
teu,0.00022352232
never,0.00022358928
importance,0.00022366887
regulate,0.00022367726
withdraw,0.00022439714
range,0.00022446869
yoghurt,0.0002245106
travelling,0.00022463927
outstanding,0.00022492326
arrondissementsrechtbank,0.00022545777
english,0.00022546115
affecting,0.00022575799
arise,0.000226213
unduly,0.0002267588
follows,0.0002268449
hold,0.00022706375
supplementing,0.00022735668
unaware,0.00022776517
confirmed,0.00022790927
maintained,0.00022805065
participating,0.00022843038
expense,0.00022854687
hence,0.00022889522
substitution,0.000228973
process,0.00022897439
reserved,0.00022908418
variation,0.00022994434
occurrence,0.00023042424
protective,0.00023109553
ultimately,0.0002311877
circulation,0.00023146792
holding,0.00023185789
injurious,0.0002319326
targeted,0.00023202863
catalogue,0.00023207313
packaged,0.00023207422
continued,0.00023256562
sector,0.00023273689
guaranteed,0.00023309009
paris,0.00023317155
buy,0.00023329322
nullity,0.00023331287
inquiry,0.00023338443
france,0.0002339663
residential,0.00023422808
impartiality,0.00023446021
independence,0.00023446511
cigarette,0.0002347025
volume,0.00023531527
followed,0.00023560417
ancillary,0.00023593371
appearing,0.000236077
obliges,0.00023640279
scheduled,0.00023732436
magistrate,0.00023771111
